epoch,accuracy,loss,f1
0,0.433650585275134,1.4546370807798357,0.3303774893283844
1,0.4608904933814681,1.3864518262510317,0.2821844220161438
2,0.5051416694015972,1.2807606911192366,0.3766593933105469
3,0.5300842358604091,1.227995656966224,0.4024813771247864
4,0.5603872661634395,1.1739221498176182,0.3586266338825226
5,0.5852204354009408,1.0991442912309048,0.4525519609451294
6,0.6001531561098348,1.0492221963521675,0.4418442547321319
7,0.6000984574991796,1.0408105624346748,0.4093198478221893
8,0.6139372059949677,1.0157668723565538,0.4219502806663513
9,0.6150858768187288,1.0070783137792625,0.5075175762176514
10,0.6137731101630018,1.0169430047244292,0.5012659430503845
11,0.588666447872224,1.0761003759780816,0.4795182347297668
12,0.6345038836013566,0.964943094973934,0.4874336123466491
13,0.6581883820150968,0.8995168973614228,0.5397313833236694
14,0.6779892790723115,0.8466891488326272,0.6168590784072876
15,0.6800131276665573,0.8262058545314382,0.4831418991088867
16,0.6968602997483864,0.7979053639697893,0.5817391872406006
17,0.7045728038507821,0.7771453681953,0.7186698913574219
18,0.6960945191992124,0.8027837272024744,0.4353505373001098
19,0.6989935455639427,0.8002419399883903,0.6169849038124084
20,0.7212011814899901,0.7323303952961492,0.6159305572509766
21,0.7351493272070889,0.7094467363085244,0.746759295463562
22,0.7453232687889728,0.6835562592196446,0.618850827217102
23,0.7511213215184335,0.6676093872325606,0.6584476232528687
24,0.7402362979980308,0.7008104470597486,0.5624923706054688
25,0.7451044743463516,0.6821702341779866,0.69896399974823
26,0.7472924187725631,0.6744629569028089,0.6928812265396118
27,0.7564270867519965,0.6594237367977213,0.6283434629440308
28,0.7554425117602013,0.6492783691778498,0.5816321969032288
29,0.7588338256208292,0.6451131218620286,0.586066722869873
30,0.7466360354446997,0.6787027372741136,0.6817287802696228
31,0.7378842577398534,0.7042648653052409,0.6320545673370361
32,0.755770703424133,0.6582414994301361,0.5955221652984619
33,0.7601465922765561,0.6461358616211498,0.6066721677780151
34,0.73629799803085,0.7085575493012459,0.513228178024292
35,0.7400175035554097,0.7088255986005652,0.6911040544509888
36,0.7628815228093206,0.6389244745615184,0.6291661262512207
37,0.7749152171534843,0.6129770706061421,0.6914016008377075
38,0.7812602559894979,0.5917618275927632,0.7735242247581482
39,0.7728913685592386,0.6079868001223732,0.6561452150344849
40,0.7906684170222076,0.5680580585820059,0.699259877204895
41,0.7952631003172519,0.55134149181179,0.5925565361976624
42,0.7886445684279619,0.5619509043350299,0.6884770393371582
43,0.7999671808336069,0.5399756569033469,0.7018977403640747
44,0.8057652335630675,0.5208134933949142,0.7287979125976562
45,0.8082813696532108,0.5140949860402654,0.6830873489379883
46,0.8099770265835248,0.51362488967117,0.6902899742126465
47,0.8152280932064325,0.4977260804609297,0.7669374346733093
48,0.8144076140466032,0.4926439107683735,0.7588707208633423
49,0.8199868723334427,0.4777998386763754,0.6968954205513
50,0.8208620501039273,0.470732740915235,0.726763904094696
51,0.8275352806038727,0.4613499780600291,0.8672655820846558
52,0.8284651569850126,0.4510124327219389,0.7644882202148438
53,0.8350836888743026,0.4395645346915144,0.8382512331008911
54,0.8361229624767531,0.4316057742763538,0.7785695195198059
55,0.8435072749152172,0.4235525756516846,0.7797123193740845
56,0.8455858221201181,0.4175439049803497,0.8269381523132324
57,0.8472267804397768,0.4099239279210287,0.7813896536827087
58,0.8509462859643365,0.3991186100549033,0.7417964339256287
59,0.8505633956897495,0.3998376325827539,0.7584385871887207
60,0.8527513401159611,0.3906385575103989,0.8121076822280884
61,0.8546110928782409,0.387225712223343,0.7823067903518677
62,0.8567990373044525,0.3794923794666013,0.8840373158454895
63,0.860299748386391,0.3714691375749741,0.825101375579834
64,0.8621595011486708,0.3700836875965292,0.7606834769248962
65,0.8635816650257083,0.3668501440290157,0.8534488677978516
66,0.8628158844765343,0.3653965605784135,0.7411414384841919
67,0.8630893775298107,0.3674736477238202,0.7520624399185181
68,0.8634722678043978,0.3651413253941821,0.853430986404419
69,0.8679028552674762,0.3602962663692453,0.7956451177597046
70,0.8181818181818182,0.4883096778422786,0.7217642068862915
71,0.8255661306202823,0.4666036828551977,0.7157287001609802
72,0.8263319111694563,0.4559704104055136,0.7770960330963135
73,0.8313641833497429,0.4482552164454596,0.6577955484390259
74,0.8299967180833607,0.44637598070753,0.7240195870399475
75,0.833278634722678,0.4406342023592159,0.7858620882034302
76,0.8355212777595449,0.4286645858968038,0.8351931571960449
77,0.8362323596980636,0.429211867255333,0.8412452936172485
78,0.8434525763045618,0.4127063310559736,0.737145721912384
79,0.8440542610217701,0.410754158419653,0.8236368894577026
80,0.847062684607811,0.4063148566610037,0.7388491034507751
81,0.8470079859971557,0.4028379093660409,0.7435091137886047
82,0.8494147248659885,0.3925073462579276,0.8045018315315247
83,0.8508368887430259,0.3871204384977845,0.8624666333198547
84,0.8574007220216606,0.380982579616733,0.8464057445526123
85,0.8548298873208621,0.377768734536642,0.7294574975967407
86,0.8601903511650804,0.3748072969999554,0.8476177453994751
87,0.8598074608904934,0.3682606849057736,0.8643856048583984
88,0.8638551580789848,0.360408984275449,0.7635079622268677
89,0.8651679247347117,0.3597997506570404,0.8260260820388794
90,0.8699267038617219,0.3464122785544867,0.7604779005050659
91,0.8669729788863363,0.3497199908122232,0.9086456298828124
92,0.8700907996936877,0.3348208144038162,0.8821277618408203
93,0.8716223607920359,0.3398035586877929,0.867047905921936
94,0.8772563176895307,0.3260674107460756,0.8729193210601807
95,0.8747948802100427,0.328546621025215,0.8301937580108643
96,0.8795536593370529,0.318511533718925,0.7596338987350464
97,0.8823979870911279,0.3119069670850998,0.8488985300064087
98,0.8785690843452576,0.3262340598588386,0.8844809532165527
99,0.8856799037304453,0.306046435395707,0.8917059302330017
100,0.887539656492725,0.3012057143350018,0.8668643832206726
101,0.8919155453451483,0.2893522159137242,0.9026488065719604
102,0.8907668745213871,0.2933533432518623,0.8236958384513855
103,0.896783721693469,0.2732678579268212,0.8324739933013916
104,0.8955256536483973,0.276225944660044,0.8806384801864624
105,0.8936659008861175,0.2771814224815462,0.84632408618927
106,0.898315282791817,0.2704220102135507,0.8974092602729797
107,0.9011049119352368,0.2652933742044504,0.9123035669326782
108,0.90362104802538,0.2563403943652802,0.816167950630188
109,0.9049338146811072,0.2546027605427445,0.8364332318305969
110,0.9059183896729024,0.2518360127265259,0.8211033940315247
111,0.9117164424023628,0.2373956823822393,0.8943530917167664
112,0.9088174160376328,0.2396772886659942,0.8937956094741821
113,0.914724865988404,0.2284935893727893,0.8949867486953735
114,0.9182802756809976,0.2213374444208864,0.8626174330711365
115,0.9148342632097144,0.2242271213624868,0.8988667726516724
116,0.9191007548408272,0.217800085381376,0.9203001260757446
117,0.9197024395580352,0.2161882286904586,0.9623929262161256
118,0.9228202603653868,0.2061686702883617,0.8769567012786865
119,0.927797833935018,0.1972432118636645,0.9317766427993774
120,0.927414943660431,0.1984389237582703,0.9559756517410278
121,0.9278525325456732,0.1919338315001542,0.9208176732063292
122,0.9299310797505744,0.1876023667080503,0.8745919466018677
123,0.9309156547423696,0.1889945412083797,0.843177318572998
124,0.9280166283776392,0.1897115980935897,0.8873944282531738
125,0.9356197352587244,0.1745114659923339,0.8814926147460938
126,0.9369872005251066,0.1717368009109072,0.938029408454895
127,0.936276118586588,0.1725432234570203,0.9691932797431946
128,0.9372059949677278,0.1705168582944872,0.9277315735816956
129,0.94043321299639,0.1649626878429171,0.9476130604743958
130,0.9397768296685264,0.1683207548149773,0.9224317669868468
131,0.9420741713160484,0.1606942173470528,0.937138020992279
132,0.9414724865988404,0.1606668477268504,0.9170474410057068
133,0.940652007439011,0.157713163785898,0.9818031787872314
134,0.9445356087955366,0.1534147678993943,0.899665355682373
135,0.9456842796192976,0.1491994720236397,0.8920493125915527
136,0.945957772672574,0.1490315577515939,0.9507920742034912
137,0.9440980199102944,0.1494522587087597,0.9679250717163086
138,0.9464500601684718,0.1465218153990745,0.9087305068969728
139,0.948200415709441,0.1442206829595573,0.96219801902771
140,0.9461765671151952,0.1464912274752752,0.8681850433349609
141,0.9492943879225468,0.1390911852994915,0.9393599033355712
142,0.9504977573569632,0.1397935204120684,0.9278573989868164
143,0.9497319768077892,0.1376124129910501,0.9881875514984132
144,0.9480363198774752,0.1427201497360465,0.9087302088737488
145,0.9484739087627174,0.1428526222751485,0.9295103549957277
146,0.950278962914342,0.1376826166984367,0.9600793719291688
147,0.9508259490208948,0.1378549997596064,0.925304353237152
148,0.9505524559676184,0.1380427876301334,0.9599034190177916
149,0.952357510119243,0.1368997297311374,0.9266596436500548
150,0.8884148342632097,0.2986662390488736,0.8470320701599121
151,0.8917514495131824,0.2857660193103445,0.8306119441986084
152,0.8979323925172301,0.2684235247812807,0.92445969581604
153,0.9018706924844108,0.2549107032370064,0.8692547082901001
154,0.9024176785909638,0.2539479980458577,0.8089932203292847
155,0.9077781424351822,0.2452638933296316,0.8252198696136475
156,0.9076687452138716,0.2451116578781217,0.9233700037002563
157,0.910950661853189,0.2324091198032657,0.8982211351394653
158,0.9069576632753528,0.2384481674379937,0.8556191921234131
159,0.9097472924187726,0.2324226941905623,0.9156346917152404
160,0.91209933267695,0.2312065532302428,0.7581349611282349
161,0.9087627174269772,0.2352669632919976,0.9120829105377196
162,0.9141231812711956,0.2254371157087391,0.8463327884674072
163,0.9114429493490864,0.2320889890497146,0.9015638828277588
164,0.9118258396236736,0.2277050004910749,0.8989169597625732
165,0.9236954381358712,0.204141758893371,0.9429875612258912
166,0.9212340006563832,0.2094705954948826,0.9012004137039183
167,0.9271414506071546,0.1973038069474307,0.9165242314338684
168,0.9191554534514824,0.2078210149437577,0.9002205729484558
169,0.921343397877694,0.2056152273151653,0.8876329660415649
170,0.9251176020129088,0.2017287437910715,0.9723337292671204
171,0.9254457936768408,0.2049734504344674,0.8875964283943176
172,0.9280713269882944,0.1901502665965696,0.9344817399978638
173,0.9269226561645334,0.1906071198728645,0.8688707947731018
174,0.9256098895088064,0.1931101988535221,0.8839051723480225
175,0.9278525325456732,0.1913912387257292,0.927445650100708
176,0.929110600590745,0.1869546878117464,0.8602228164672852
177,0.935182146373482,0.1792536987027015,0.9491081237792968
178,0.9370965977464172,0.1653649400515807,0.9174271821975708
179,0.93288480472596,0.1753683595017157,0.8929125070571899
180,0.9375341866316595,0.1677445165830085,0.8802264332771301
181,0.9358932283120008,0.1710966880991688,0.9048516154289246
182,0.9364402144185536,0.1671373495214056,0.9392220377922058
183,0.9378623782955912,0.1679788240440538,0.9405478239059448
184,0.9469423476643694,0.1467046508798452,0.924877405166626
185,0.9410895963242534,0.1583638812618356,0.9506308436393738
186,0.9413083907668746,0.1585430362943538,0.9204992651939392
187,0.9424023629799804,0.1553136950254623,0.9113425612449646
188,0.9433869379717756,0.1522946427146802,0.972274363040924
189,0.9454654851766764,0.1478804627610901,0.9395671486854552
190,0.947653429602888,0.1393068933906538,0.9647752046585084
191,0.9482551143200962,0.1372800861904963,0.9470746517181396
192,0.945574882397987,0.1465753414883627,0.9308887720108032
193,0.9517558254020348,0.1312346459038212,0.950622022151947
194,0.9488567990373044,0.1384929841945265,0.9093198776245116
195,0.9484739087627174,0.1388697636139209,0.9470060467720032
196,0.9529591948364512,0.1265511462278888,0.9337127208709716
197,0.9514823323487585,0.1317284887037318,0.9159523248672484
198,0.95367027677497,0.1264118310441048,0.9487037658691406
199,0.9546001531561098,0.1234993150303079,0.9040342569351196
200,0.9556941253692156,0.1190028567632874,0.9370936155319214
201,0.9574444809101847,0.1153788991755787,0.897692084312439
202,0.9562411114757684,0.1181047753603189,0.9037447571754456
203,0.9586478503446012,0.1121484412658972,0.95219624042511
204,0.9600153156109836,0.1105262356753318,0.913797914981842
205,0.9601794114429494,0.1095869995628362,0.994315505027771
206,0.9588119461765672,0.1118070712357273,0.9464097619056702
207,0.9611092878240892,0.1054382255010917,0.9770289063453674
208,0.962586150311782,0.1036268457641566,0.9849864840507508
209,0.9639536155781644,0.0998892213086789,0.9342591762542723
210,0.966141560004376,0.0946941504693242,0.9780640006065368
211,0.9643912044634066,0.1006380447895948,0.9386394023895264
212,0.9653210808445466,0.0941384467710461,0.9754084348678588
213,0.9660321627830654,0.0966529445819489,0.980086624622345
214,0.9688764905371404,0.0879322904692008,0.9620565176010132
215,0.9688764905371404,0.0879570797889423,0.9403300285339355
216,0.9669620391642052,0.0899625404407479,0.9259449243545532
217,0.964664697516683,0.091277789856357,0.8990568518638611
218,0.9678919155453451,0.0902374177990211,0.9526196718215942
219,0.9711738321846624,0.080179148243907,0.9677040576934814
220,0.9708456405207307,0.0792738676536573,0.9558696150779724
221,0.9748386390985668,0.0746418798083357,0.9906960129737854
222,0.9726506946723552,0.0767131430789634,0.9534729719161988
223,0.9743463516026692,0.0747473491059294,0.9933224320411682
224,0.9725412974510448,0.0766615678558606,0.9408968091011048
225,0.9748933377092222,0.0695899158484721,0.9616636633872986
226,0.9721584071764576,0.0771645998021677,1.0
227,0.975221529373154,0.0718515573188453,1.0
228,0.9747292418772564,0.0721892732611345,0.9557595252990724
229,0.9746745432666012,0.0729831605652479,0.9749513268470764
230,0.9759326113116726,0.0678228185338005,1.0
231,0.9717208182912154,0.0776084218899226,0.9295315742492676
232,0.9772453779673996,0.064635124848967,0.9471607208251952
233,0.9779017612952632,0.0622883098877085,0.9802188873291016
234,0.9779564599059184,0.0621812528413135,1.0
235,0.9793239251723006,0.0606881141476761,0.9531676173210144
236,0.980308500164096,0.0548959510923964,0.9935683608055116
237,0.977847062684608,0.0593415997892262,0.9556089639663696
238,0.9796521168362324,0.0581595576511419,0.9657422304153442
239,0.9809648834919592,0.0554600480327315,0.9715369939804076
240,0.9803631987747512,0.0564549612320495,0.9888776540756226
241,0.9806913904386828,0.0559187037341509,0.99133962392807
242,0.978831637676403,0.0566317265061238,0.9540855288505554
243,0.9826605404222732,0.0505269054711002,0.9588888883590698
244,0.984301498741932,0.045572715360798,0.986687183380127
245,0.983754512635379,0.0477330103084997,0.9854875802993774
246,0.9830434306968604,0.0475076496953216,0.9635984897613524
247,0.9828246362542392,0.0495928512121424,1.0
248,0.9835904168034132,0.0467157585342809,0.9884417057037354
249,0.9832622251394816,0.0480245778718371,0.9254653453826904
250,0.9849578820697954,0.0437459075955264,0.9656352996826172
251,0.9841921015206214,0.044407069197699,0.9848171472549438
252,0.9857783612296248,0.0413530050616838,0.9754396677017212
253,0.9856689640083142,0.0410235269051609,0.9771406650543212
254,0.9881304014878022,0.0374597668864371,1.0
255,0.9863253473361776,0.0395622582185739,0.9865807890892028
256,0.9863253473361776,0.0402642055512935,0.9256283640861512
257,0.9885132917623892,0.0372751607998639,0.9920350313186646
258,0.9886226889836998,0.0363694067888337,0.9816425442695618
259,0.9893337709222184,0.0341928133159466,1.0
260,0.9882397987091128,0.0358434358595197,0.9829497337341307
261,0.9877475112132152,0.0376515989172981,1.0
262,0.98769281260256,0.0382427584013943,1.0
263,0.989060277868942,0.033599095134385,0.9720427989959716
264,0.9887320862050104,0.0342884092154518,0.9927079677581788
265,0.9885132917623892,0.0355753597165925,0.9729167222976683
266,0.989607263975495,0.031740319580834,1.0
267,0.9910294278525326,0.0288774401877438,1.0
268,0.9893337709222184,0.0316800169219641,0.9800620079040528
269,0.9898260584181162,0.03124286852204,0.9785637855529784
270,0.9908106334099114,0.0290232214209855,0.9906960129737854
271,0.990154250082048,0.0294233379760644,0.988577961921692
272,0.9911935236844984,0.0278900497312906,0.98049795627594
273,0.9897166611968056,0.0305171471798034,1.0
274,0.9912482222951536,0.0281770297844431,0.9860110878944396
275,0.990154250082048,0.030039562591373,1.0
276,0.9912482222951536,0.0281209308646326,0.9860869646072388
277,0.9917405097910512,0.0254912879456561,1.0
278,0.9923968931189148,0.0243920396086076,1.0
279,0.990920030631222,0.0273160800299483,1.0
280,0.99152171534843,0.0260416749808169,0.992072820663452
281,0.9894978667541844,0.0295992756082392,1.0
282,0.9923968931189148,0.0237325853344671,0.9711400270462036
283,0.9921780986762936,0.0244522700848329,1.0
284,0.9911388250738432,0.025900519800312,0.9831038117408752
285,0.9939284542172628,0.019748212117773,0.991866409778595
286,0.9936002625533312,0.0221695369677005,0.969042420387268
287,0.9933267695000548,0.0217767713108322,0.9755975008010864
288,0.9933267695000548,0.0224531904015168,1.0
289,0.9933267695000548,0.021320922253149,1.0
290,0.9936549611639864,0.0204557655763279,0.9402778148651124
291,0.9930532764467782,0.0226281955194295,1.0
292,0.9946942347664368,0.0191480344257773,0.9854751825332642
293,0.9939831528279182,0.0208509744009164,1.0
294,0.9936002625533312,0.0220432340046933,0.9871605038642884
295,0.9925062903402252,0.0220491645529421,1.0
296,0.9940378514385736,0.0198933050173362,0.9801520109176636
297,0.9942019472705392,0.0194040790364063,1.0
298,0.993764358385297,0.0207377991769183,0.9680144190788268
299,0.99431134449185,0.0205049274151843,0.9937127828598022
300,0.9925609889508806,0.0234230672344589,1.0
301,0.9936549611639864,0.0213588115404331,1.0
302,0.9944754403238156,0.0199043284003341,0.99289071559906
303,0.9939831528279182,0.0206509245170987,0.9777778387069702
304,0.9922874958976042,0.0221071829125831,0.9860869646072388
305,0.9936549611639864,0.020665772132084,0.991866409778595
306,0.9946395361557816,0.0172505892235319,0.9929314255714417
307,0.9940925500492288,0.020584171507481,1.0
308,0.99338146811071,0.0196232682872576,1.0
309,0.9936549611639864,0.0209270941959375,0.990534484386444
310,0.9025270758122744,0.2970527423173433,0.9137754440307616
311,0.9372606935783832,0.1710257928929721,0.9633852243423462
312,0.9482551143200962,0.1351968038779499,0.8955519199371338
313,0.9524669073405536,0.1284615997550667,0.943838357925415
314,0.956350508697079,0.1173636162030646,0.951242983341217
315,0.9574991795208402,0.1115410755539329,0.921416401863098
316,0.9598512197790176,0.108279450058598,0.9267525672912598
317,0.9613280822667104,0.103631227717868,0.9099146127700806
318,0.965594573897823,0.1008646758011401,0.9691455364227296
319,0.9640630127994748,0.097954314261978,0.9252933263778688
320,0.961054589213434,0.1075529634818873,0.952437698841095
321,0.9707362432994202,0.082411635396889,0.975000023841858
322,0.9645553002953724,0.0975980553769912,0.9907456040382384
323,0.9654304780658572,0.0939286487467791,0.926568865776062
324,0.9642271086314408,0.0971270357508743,0.9485584497451782
325,0.9664697516683076,0.0910448712117366,0.947870135307312
