epoch,accuracy,loss,f1
0,0.4216715895416256,1.51251771395009,0.2027972042560577
1,0.4588119461765671,1.4094282089914043,0.2507936656475067
2,0.4605076031068811,1.399780137274696,0.350125789642334
3,0.4927250847828465,1.3227022219872713,0.4391884803771972
4,0.4634613280822667,1.40666579883295,0.4055753052234649
5,0.5219341428727711,1.2637736576806664,0.4144129753112793
6,0.5456186412865113,1.2018310039495432,0.4194845855236053
7,0.5718192757903949,1.1383243699835917,0.4310622215270996
8,0.5915654742369544,1.0863776548257504,0.4466635286808014
9,0.6021770047040805,1.0607642580038503,0.4830158948898315
10,0.5737884257739854,1.111649172224684,0.4739305078983307
11,0.6148670823761077,1.002675432160443,0.404591828584671
12,0.6404660321627831,0.9381683289698264,0.5489248037338257
13,0.6783174707362433,0.8529193855169213,0.5490661859512329
14,0.713051088502352,0.7700524282278084,0.6656806468963623
15,0.7197790176129526,0.7440712195871539,0.711606502532959
16,0.7496444590307406,0.6755481484212522,0.5794920325279236
17,0.7503008423586041,0.6769399243558657,0.6307960748672485
18,0.747839404879116,0.6818082150817244,0.6498863101005554
19,0.7646865769609452,0.635988541582379,0.6076434850692749
20,0.7814790504321191,0.5836116715380509,0.7264711856842041
21,0.7936768406082485,0.5513134877193471,0.7510151267051697
22,0.8004594683295044,0.5318524935759075,0.65898197889328
23,0.8139153265507056,0.5063479215072967,0.8066122531890869
24,0.8110163001859753,0.5012330978068777,0.7839128375053406
25,0.8169784487474018,0.4884854171198106,0.7387311458587646
26,0.8246909528497977,0.4773650137095675,0.6583471298217773
27,0.8254020347883164,0.4723255133168492,0.8731266856193542
28,0.8240892681325894,0.470645370935666,0.7430236339569092
29,0.8296138278087737,0.4639382335174893,0.828796923160553
30,0.7907231156328629,0.5636463172195021,0.7116296291351318
31,0.7883710753746855,0.5628959403728163,0.6345580816268921
32,0.8052182474565146,0.5220616836736166,0.7630831003189087
33,0.8027021113663713,0.5330484889096393,0.8018962144851685
34,0.8124384640630128,0.5019748829253823,0.7165968418121338
35,0.8219560223170331,0.4794610863558222,0.7562389373779297
36,0.8287386500382891,0.4611942761282915,0.7465195655822754
37,0.8267695000546986,0.4582230213721045,0.7573192119598389
38,0.8320752652882617,0.4454157243292958,0.7266094088554382
39,0.8330598402800569,0.441831075819795,0.775292694568634
40,0.8416475221529374,0.4251930353847821,0.7366765737533569
41,0.8424680013127667,0.4183366083398505,0.7749309539794922
42,0.8460234110053605,0.4105649630463419,0.7293214201927185
43,0.8541188053823433,0.3908962447759868,0.6824894547462463
44,0.8472814790504322,0.4032763186285916,0.8503689765930176
45,0.8535718192757904,0.3878530816520125,0.811759889125824
46,0.8586587900667323,0.3776979267355937,0.809481680393219
47,0.8597527622798381,0.3773389354326991,0.8575624227523804
48,0.8622141997593261,0.3647817048518145,0.7143399119377136
49,0.8660978011158517,0.3524975199470399,0.8455510139465332
50,0.8674105677715787,0.3539759226028435,0.8180276155471802
51,0.8702001969149984,0.3438546670244788,0.8407655954360962
52,0.8748495788206979,0.3324332912743398,0.8302934169769287
53,0.8774204135214966,0.3259151560148333,0.856292188167572
54,0.8751777704846296,0.3309779458873552,0.7755938768386841
55,0.8815228093206433,0.316377763531164,0.8209385871887207
56,0.8838748495788207,0.304877024550248,0.8946646451950073
57,0.8864456842796193,0.2991670803851077,0.8492588996887207
58,0.8896182036976261,0.2973404463949903,0.9109747409820556
59,0.8903292856361449,0.2904051194506836,0.8349898457527161
60,0.8937205994967727,0.2861230686989984,0.8660083413124084
61,0.8949786675418444,0.2798575820635033,0.8858855962753296
62,0.8944863800459468,0.2775947795682631,0.8723193407058716
63,0.8974401050213324,0.271899515713817,0.8631455898284912
64,0.8948692703205339,0.2715573340814127,0.8439151644706726
65,0.899245159172957,0.2674083719367259,0.8265899419784546
66,0.8991904605623017,0.2630078857582229,0.8457643985748291
67,0.902089486927032,0.2650625277903575,0.8869774341583252
68,0.8989716661196806,0.2677475757136437,0.8261540532112122
69,0.902253582758998,0.2610100221189207,0.822027862071991
70,0.8594245706159064,0.3755050032251761,0.7825099229812622
71,0.8642380483535718,0.362521210846553,0.819271981716156
72,0.8643474455748824,0.3566519213171394,0.8158437609672546
73,0.865222623345367,0.3511522232201621,0.8115046620368958
74,0.8698720052510667,0.3411192345763958,0.829451322555542
75,0.8685045399846844,0.345233506465712,0.8588324189186096
76,0.8709659774641724,0.3387734401755515,0.8238323926925659
77,0.8741931954928345,0.331826469342279,0.876596212387085
78,0.8799912482222951,0.3205323033364906,0.8390888571739197
79,0.8799912482222951,0.3210740190289915,0.9000056982040405
80,0.877693906574773,0.3174025759454655,0.841277003288269
81,0.8817963023739197,0.3145721935166948,0.9139403104782104
82,0.8833825620829231,0.3075847557527129,0.8311924934387207
83,0.8886883273164862,0.2976609109599824,0.8668158054351807
84,0.8861174926156875,0.2995546718203725,0.828474760055542
85,0.8900557925828684,0.2956887002443017,0.8422521948814392
86,0.8911497647959742,0.2847071547481375,0.8255213499069214
87,0.8906574773000766,0.2871054321309041,0.848903477191925
88,0.8929001203369434,0.2767993793806014,0.8349044322967529
89,0.8978229952959195,0.2704111952813497,0.8461279273033142
90,0.9001203369434416,0.2606641513267657,0.8591486215591431
91,0.9009408161032708,0.2593913603280204,0.7849472165107727
92,0.902089486927032,0.260266150355326,0.9169807434082032
93,0.9041133355212776,0.2555947219623855,0.8905644416809082
94,0.9101301826933595,0.2405925411133964,0.8807981014251709
95,0.9081610327097692,0.2409369059313753,0.7858686447143555
96,0.907942238267148,0.2372009729614613,0.8841310739517212
